,매장명,매장주소,lat,lng
1133,본 죽&비빔밥 신갈강남병원점,경기도 용인시 기흥구 신구로12번길 9 (구갈동),37.2735849,127.110361
1134,본설렁탕 산본점,"경기도 군포시 광정로 68 (산본동, 세종빌딩) 2층 204호",37.359255,126.9304011
1135,본죽 하남시청점,"경기도 하남시 대청로 15 (신장동, 오피스텔트레벨) 1층 103호",37.5405827,127.2139314
1136,본 죽&비빔밥 행신롯데마트옆점,"경기도 고양시 덕양구 중앙로558번길 7-4 (행신동, 행신동비전프라자)",37.6242538,126.8357008
1137,본도시락 분당정자점,"경기도 성남시 분당구 성남대로 393 (정자동, 두산위브파빌리온) B동 102호",37.3716373,127.1071715
1138,본죽 양주덕계점,경기도 양주시 평화로 1432 (덕계동),37.8186252,127.0463725
1139,본 죽&비빔밥 고양능곡점,"경기도 고양시 덕양구 토당로 115 (토당동, 금호프라자)",37.6257722,126.8172191
1140,본도시락 수원아주대점,"경기도 수원시 영통구 월드컵로 185 (원천동, 캠퍼스빌)",37.2787176,127.0453032
1141,본 죽&비빔밥 남양주덕소점,경기도 남양주시 와부읍 덕소로97번길 13 이레빌딩 201호,37.5861275,127.2136656
1142,본 죽&비빔밥 수원율전점,경기도 수원시 장안구 서부로 2113 (율전동) 1층,37.297404,126.9704999
1143,본 죽&비빔밥 수원권선점,경기도 수원시 권선구 덕영대로1201번길 36 (권선동) 1층,37.2507755,127.0230581
1144,본 죽&비빔밥 죽전현대홈타운점,"경기도 용인시 수지구 현암로 119 (죽전동, 죽전메디뷰) 102호",37.3319445,127.1224472
1145,본도시락 판교테크노벨리점,"경기도 성남시 분당구 판교역로 230 (삼평동) 삼환하이펙스 B동 제지1층 102호,102-1호",37.4012225,127.1105085
1146,본죽 화성사강점,경기도 화성시 송산면 사강시장길 68,37.2135714,126.7373691
1147,본도시락 수원호매실점,경기도 수원시 권선구 금곡로 201 (금곡동) 105호,37.2741216,126.9523202
1148,본 죽&비빔밥 양주옥정점,경기도 양주시 옥정로 196 (옥정동),37.8189751,127.0921402
1149,본 죽&비빔밥 일산주엽점,"경기도 고양시 일산서구 중앙로 1413 (주엽동, 동영빌딩) 105호",37.6690646,126.7628048
1150,본 죽&비빔밥 남양주마석점,경기도 남양주시 화도읍 맷돌로91번길 4-18,37.6581137,127.3015104
1151,본도시락 화성남양점,경기도 화성시 남양읍 시청로 54 골드프라자 101호,37.2048078,126.8211612
1152,본죽 성남수진역점,"경기도 성남시 수정구 산성대로 207 (신흥동, 에드모스)",37.4380522,127.1407776
1153,본 죽&비빔밥 수원호매실휴먼시아점,경기도 수원시 권선구 금곡로 112 (금곡동) 이수프라자 103호,37.273964,126.9425276
1154,본 죽&비빔밥 위례역점,"경기도 성남시 수정구 위례광장로 21-6 (창곡동, 정프라자) 103호",37.466008,127.1398756
1155,본 죽&비빔밥 수원탑동점,경기도 수원시 권선구 탑동로 61 (탑동),37.2743566,126.9736058
1156,본 죽&비빔밥 오산시청점,"경기도 오산시 성호대로 123 (오산동, 오산그린프라자) 102호 1층",37.1490405,127.0752033
1157,본설렁탕 판교테크노밸리점,"경기도 성남시 분당구 판교역로 231 (삼평동, 에이치스퀘어 에스동) 1층 131호",37.4013231,127.1086567
1158,본죽 김포마산점,경기도 김포시 김포한강8로 167 (마산동) 이루프라자 105호,37.6374223,126.6436929
1159,본 죽&비빔밥 동삭센트럴자이점,"경기도 평택시 상서재로 55 (동삭동, 평택센트럴자이3단지)",37.0214999,127.1006734
1160,본도시락 남양주진접점,경기도 남양주시 진접읍 해밀예당3로 93 (리원프라자),37.7179921,127.1970532
1161,본 죽&비빔밥 광교법조타운점,경기도 수원시 영통구 광교중앙로248번길 40 (하동) 101호 (광교스마트법조프라자),37.2910799,127.0659769
1162,본 죽&비빔밥 동탄호수공원점,경기도 화성시 동탄순환대로 127-5 (산척동) 1층,37.1660899,127.1072809
1163,본도시락 수원성균관대점,"경기도 수원시 장안구 서부로2126번길 30 (율전동, 삼전상가) 삼전상가 나동9호",37.2977728,126.9730392
1164,본도시락 분당서현점,"경기도 성남시 분당구 황새울로312번길 20 (서현동, 분당태성빌딩) 1층",37.3830255,127.1220758
1165,본 죽&비빔밥 안산반월역점,"경기도 안산시 상록구 건건로 123 (건건동, 한맥빌딩) 3층",37.3118745,126.9047743
1166,본도시락 광교법조타운점,경기도 수원시 영통구 광교중앙로248번길 40 (하동) 광교스마트법조프라자 119호,37.2910799,127.0659769
1167,본도시락 수원경기대점,경기도 수원시 영통구 대학4로 38 (이의동),37.2988736,127.0480594
1168,본 죽&비빔밥 동탄산척점,경기 화성시 동탄순환대로 253 (산척동) 모닝그레이스빌딩 107호,37.1702673,127.1183908
1169,본 죽&비빔밥 용인흥덕점,"경기도 용인시 기흥구 흥덕중앙로 59 (영덕동, 용인흥덕노블레스흥덕노블레스) 1층",37.2764914,127.0737226
1170,본 죽&비빔밥 동탄목동점,경기도 화성시 왕배산2길 4-16 (목동),37.1803445,127.1245359
1171,본 죽&비빔밥 신중동점,"경기도 부천시 중동로248번길 86 (중동, 탑프라자) 104호",37.5009261,126.7734997
1172,본죽 시흥은행점,"경기도 시흥시 대은로 92 (은행동, 대양빌딩) 103호",37.4449581,126.7986334
1173,본 죽&비빔밥 수원호매실화홍병원점,경기도 수원시 권선구 호매실로90번길 86 (호매실동) 호매실가든주차타워 104호,37.2594658,126.9642511
1174,본 죽&비빔밥 경기안성점,경기도 안성시 백성1길 20 (대천동),37.0087127,127.2688296
1175,본 죽&비빔밥 파주야당역점,경기도 파주시 경의로 1056 (야당동) 아이플랙스 1층 115호,37.7117681,126.7595841
1176,본죽 광주쌍령점,"경기도 광주시 경충대로 1430 (쌍령동, 대광로제비앙) (B06호)",37.3982055,127.2755833
1177,본죽 구리수택점,경기도 구리시 검배로 55 (수택동) 102호,37.5971591,127.1452199
1178,본도시락 양주옥정점,경기도 양주시 옥정로 147 (옥정동),37.8151024,127.0901474
1179,본 죽&비빔밥 파주금촌점,"경기도 파주시 중앙로 303 (금촌동, 재성빌딩)",37.762641,126.7753483
1180,본 죽&비빔밥 안성당왕점,"경기도 안성시 고수2로 18 (당왕동, 대우경남아파트) 대우경남아파트 상가 103, 104호",37.0146861,127.2585044
1181,본죽 백현점,"경기도 성남시 분당구 동판교로 58 (백현동, 나이스프라자) 나이스프라자 1층",37.3879097,127.1152273
1182,본 죽&비빔밥 동탄점,"경기도 화성시 동탄반석로 196 (반송동, 아이프라자) 114호",37.206105,127.0724294
1183,본 죽&비빔밥 성남금광점,"경기도 성남시 중원구 광명로 325 (금광동, 대성빌딩) 1층",37.4455382,127.1620661
1184,본도시락 부천중동점,"경기도 부천시 신흥로 173 (중동, 중동아크로텔) 112호",37.4990988,126.77678
1185,본죽 평택이충2지구점,"경기도 평택시 이충로35번길 22 (이충동, 뜨란프라자) 105호",37.0598138,127.0667461
1186,본도시락 광교중앙점,"경기도 수원시 영통구 센트럴타운로 107 (이의동, 광교푸르지오월드마크) 204동 제B25호",37.292027,127.0483378
1187,본도시락 파주금릉점,경기도 파주시 금빛로 12 삼성프라자 101호,37.7511049,126.7672521
1188,본죽 서동탄역점,경기도 화성시 남여울3길 3 (능동) 108호,37.1990502,127.0532282
1189,본도시락 포천이동점,"경기도 포천시 이동면 화동로 2058 ,1층",38.0315713,127.3667603
1190,본죽 수원신동점,경기도 수원시 영통구 삼성로 11 래미안 영통마크원 2단지 215동 108호,37.2464785,127.045963
1191,본죽 남양주사능점,경기도 남양주시 진건읍 진건오남로 75,37.6574911,127.1780369
1192,본도시락 구리수택점,경기도 구리시 검배로 55 (수택동) 하이스트빌 1층 109호,37.5971591,127.1452199
1193,본죽 의정부성모병원점,경기도 의정부시 금오로 121-8 (금오동),37.7578556,127.0787957
1194,본 죽&비빔밥 평촌스마트스퀘어점,"경기도 안양시 동안구 시민대로327번길 7 (관양동, 대명글로벌비즈스퀘어 125호)",37.3965366,126.966122
1195,본죽 시흥시화병원점,경기도 시흥시 정왕대로 64 메가쇼핑몰 117호,37.3542659,126.7235246
1196,본죽 산본점,경기도 군포시 번영로 505 산본대우디오플러스 103호,37.3587974,126.9332061
1197,본죽 화성시청점,"경기도 화성시 남양읍 시청로 109 ,103호",37.2011894,126.8257613
1198,본도시락 안성점,경기도 안성시 아양로 4 1층 (석정동),37.0090506,127.2636115
1199,본죽 용인양지점,경기도 용인시 처인구 양지면 양지로 156,37.2341945,127.2855118
1200,본죽 경기광주신현점,경기도 광주시 오포읍 신현로 51,37.3608578,127.1525281
1201,본도시락 용인역북점,경기도 용인시 처인구 명지로60번길 8-14 (역북동) 1층,37.2322192,127.1880323
1202,본죽 수원연무점,경기도 수원시 장안구 연무로 48-2 (연무동),37.2953569,127.026517
1203,본죽 안산부곡점,경기도 안산시 상록구 부곡로 118,37.3324267,126.8633492
1204,본죽 군포G샘병원점,경기도 군포시 군포로 581 (당동) 1층,37.3577479,126.9474968
1205,본죽 남양주호평점,경기도 남양주시 늘을1로16번길 29 (호평동) 늘봄빌딩 107호,37.6540889,127.2433205
1206,본 죽&비빔밥 파주운정신도시점,경기도 파주시 미래로 369-71 동방프라자 1층 106호,37.7110654,126.7449653
1207,본도시락 역곡점,"경기도 부천시 지봉로 100 (역곡동, 청호빌딩) 1층",37.4878654,126.810379
1208,본죽 일산중산점,경기도 고양시 일산동구 중산로 244 (중산동) 고은프라자 106호,37.6937527,126.7809023
1209,본도시락 의정부시청점,"경기도 의정부시 둔야로33번길 22, 지상1층",37.7391175,127.038465
1210,본죽 양주GS자이점,경기도 양주시 삼숭로38번길 71 (삼숭동) 양주프라자 2상가 제2층,37.7967976,127.1051769
1211,본죽 평택이충동점,경기도 평택시 송탄로40번길 79-26 (이충동) 굿스마트빌 101호,37.0520615,127.056828
1212,본 죽&비빔밥 병점진안점,경기도 화성시 효행로 1059 (진안동),37.2147367,127.0426677
1213,본 죽&비빔밥 동탄청계점,경기도 화성시 동탄대로시범길 148-54 (청계동) A동 201호,37.2005425,127.1137164
1214,본죽 파주금릉역점,경기도 파주시 금빛로 27 광장프라자 1층106호 (금촌동),37.7522071,126.7662948
1215,본죽 시흥정왕역점,경기도 시흥시 마유로418번길 24 (정왕동) 101호,37.3510733,126.7434929
1216,본도시락 안산선부점,"경기도 안산시 단원구 달미로 64 (선부동, 롯데마트) 상가동113호",37.3414187,126.8154973
1217,본죽 명학역점,경기도 안양시 만안구 안양로 145,37.3872351,126.9306674
1218,본 죽&비빔밥 판교역점,경기도 성남시 분당구 대왕판교로606번길 31 (삼평동) 112호~114호,37.3966909,127.1106823
1219,본죽 시흥하상동점,경기도 시흥시 연성로 93 금호프라자(하상2길 15) 106호,37.3909774,126.8138346
1220,본죽 수원한일타운점,경기도 수원시 장안구 송원로 83 (조원동) 메가플러스3차 113호,37.3024629,127.0095499
1221,본죽 부천중동점,"경기도 부천시 소향로 135 (중동, 부일빌딩) 1층 107호",37.5023499,126.7629689
1222,본 죽&비빔밥 수원역사직영점,"경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)",37.2656796,127.0002404
1223,본죽 수원권선롯데마트점,"경기도 수원시 권선구 세권로304번길 62 (권선동, 베스토아) 114-1호",37.2496292,127.0354784
1224,본도시락 수원역점,"경기도 수원시 팔달구 매산로 51 (매산로2가, 동인트루빌3오피스텔) 1층 103호",37.2691881,127.0068648
1225,본죽 오산궐동점,경기도 오산시 궐리사로 53,37.1597095,127.0584006
1226,본죽 용인신봉점,경기도 용인시 수지구 신봉2로 3 (신봉동) 107호,37.3233263,127.0773717
1227,본도시락 성남시청점,경기도 성남시 중원구 양현로405번길 7 신야탑푸르지오시티2,37.4176573,127.1268995
1228,본 죽&비빔밥 분당롯데점,경기도 성남시 분당구 백현로101번길 12 (수내동) 세인프라자 106호,37.3767516,127.1123595
1229,본도시락 용인기흥구청점,"경기도 용인시 기흥구 구갈로60번길 1 (구갈동, 오래메디칼센타) 1층 103호",37.2798505,127.1115354
1230,본죽 경기평택점,경기도 평택시 중앙2로 26 (평택동) 1층,36.9913986,127.08982
1231,본죽 평촌학원가점,"경기도 안양시 동안구 평촌대로 140 (평촌동, 아트상가빌딩) 103호",37.3847545,126.9599982
1232,본도시락 안산고잔점,경기도 안산시 단원구 광덕대로 130 101호,37.3081081,126.8306398
1233,본 죽&비빔밥 미사센트럴점,"경기도 하남시 미사강변대로 80 (풍산동, 그린프라자) 104호",37.5570376,127.1878551
1234,본도시락 광명사거리역점,경기도 광명시 오리로 1013 (광명동),37.4803054,126.850733
1235,본 죽&비빔밥 경기광주점,경기도 광주시 광주대로 11-26 (역동) 1층,37.4082917,127.25948
1236,본 죽&비빔밥 안산상공회의소점,"경기도 안산시 단원구 적금로 120 (고잔동, 안산상공회의소)",37.318855,126.826504
1237,본 죽&비빔밥 위례창곡점,"경기도 성남시 수정구 위례동로 147 (창곡동, 위례건아타워)",37.4730816,127.15011
1238,본죽 의정부낙양점,"경기도 의정부시 용민로 407 (낙양동, 한덕프라자) 101호",37.7556234,127.1135956
1239,본도시락 모란점,경기도 성남시 중원구 제일로 41 (성남동) 1층,37.430629,127.1363923
1240,본죽 용인기흥점,"경기도 용인시 기흥구 덕영대로2077번길 16 (영덕동, 대정프라자) 106호",37.2681782,127.0966127
1241,본죽 수원권선시장점,경기도 수원시 권선구 세권로 190 (권선동) 1층,37.2553355,127.0249312
1242,본 죽&비빔밥 향남2지구점,경기도 화성시 향남읍 상신하길로328번길 8-13 106호,37.1167375,126.9119596
1243,본도시락 오산세교점,경기도 오산시 문헌공로 9 (금암동) G플레이스 108호,37.1747457,127.0512041
1244,본죽 여주가남점,경기도 여주시 가남읍 태평로 40,37.2037697,127.5452094
1245,본죽 동탄영천점,경기도 화성시 동탄순환대로702번지 성산타워B102호,37.2073301,127.1110123
1246,본 죽&비빔밥 파주산내마을점,경기도 파주시 책향기로 573 (목동동) 월드타워3 111호,37.7277937,126.7343815
1247,본도시락 파주운정점,경기도 파주시 미래로 369-58 (동패동) 삼융프라자II 101호,37.7117457,126.744466
1248,본죽 안산성포동점,경기도 안산시 상록구 화랑로 514 (성포동) 119호,37.3201736,126.8448586
1249,본도시락 동탄점,"경기도 화성시 메타폴리스로 47-7 (반송동, 서해더블루) 서해그랑블 110호",37.2022262,127.0723224
1250,본도시락 오산시청점,경기도 오산시 성호대로 130 (원동) 중앙시티월 118호,37.148478,127.075638
1251,본죽 분당오리무지개점,경기도 성남시 분당구 구미로 60 (구미동),37.337805,127.115704
1252,본죽 구리토평점,경기도 구리시 장자대로 74 (수택동) 새롬프라자8차 110호,37.5872491,127.1387677
